reviewer_name,review_title,review
T.J.RAAHUL,Wholesome bundle of worthiness - iPhone 13,"Best of all the iPhones. If anyone wants to update from previous generation iPhones then they can easily upgrade because this is easily one of the best model one could ask for. All features in this successor models is available in 13 itself, except few camera upgrade, GPU upgrade and little bit battery upgrade. Considering all the above points, 13 is one of the best and affordable model one could easily ask for"
Sani pal,No Problem U Can Buy 😊✅,Akhil Sahi Hi Hai ❤️✅
,Good,Good
Kanubhai Desai,Heating issues,Gets warm at heavy usage
paulsravan,Good,Good
Surender k.,The iPhone 13 - A Stunning Upgrade!,"The iPhone 13 is, without a doubt, a game-changer. As an avid Apple user, I recently upgraded to this incredible device, and it has exceeded my already high expectations in every way. Here's why I am thoroughly impressed with the iPhone 13:

Performance: The A15 Bionic chip is a powerhouse. It makes everything I do on my phone feel lightning-fast and seamless. Whether I'm gaming, streaming, or multitasking, the iPhone 13 handles it all effortlessly.

Display: The Super Retina XDR display is a work of art. The colors are vivid, the brightness is exceptional, and the contrast is stunning. Whether I'm watching movies, browsing the web, or scrolling through social media, the visual experience is second to none.

Camera: The camera system on the iPhone 13 is nothing short of amazing. It captures photos and videos with outstanding clarity and detail. The Night mode has been a game-changer for low-light photography, and the Cinematic mode for videos adds a whole new dimension to my creative endeavors.

Battery Life: Apple has improved battery life on the iPhone 13, and it shows. I can go through an entire day of heavy usage without needing to reach for a charger. The battery management features are also impressive, ensuring I get the most out of every charge.

iOS: The iPhone 13 runs on iOS, and the user experience is unmatched. The interface is intuitive, and the App Store offers a vast ecosystem of apps that enhance the device's capabilities.

Design: The iPhone 13 boasts a sleek and premium design. It's durable and feels great in hand. The Ceramic Shield front cover offers extra protection, which is a welcome addition.

5G Capability: The iPhone 13 is 5G-ready, which means I can experience lightning-fast data speeds and low latency, making it future-proof and ready for the latest advancements in mobile technology.

Privacy and Security: Apple's commitment to user privacy and security is commendable. With features like Face ID and enhanced data protection, I feel confident that my personal information is in safe hands.

In summary, the iPhone 13 is a stunning upgrade, delivering on Apple's legacy of innovation and excellence. It offers exceptional performance, a breathtaking display, a camera system that redefines mobile photography and videography, and a design that exudes luxury. This device is a testament to Apple's commitment to pushing the boundaries of what a smartphone can be. If you're looking for the best in the business, the iPhone 13 is it. I wholeheartedly recommend it to anyone seeking a top-tier mobile experience. It's worth every penny and more!"
Nagendra Singh Madnawat,Awesome,.
Akshay Mokashi,Review after 1 week of usage,"Got it for 65K on Amazon prime day. So as a lifelong android user I have switched to IOS. So will be dividing this into the pros and negs:
Product red 128GB
Pros:
1) Received genuine product from Amazon( was quite sceptic about it though)
2) Built quality excellent
3) Camera quality excellent. True to life color reproduction, Indoor conditions amazing, night photos are good, facial tones are very good, day clicks are amazing. In short it's an amazing exp. Selfie cam also produces very good quality images. And also no shift in dynamic range while shifting B/W wide and ultra wide cams.
4) Display:- Its a really great display, not 120 hz, but the experience is no less than a 120 hz, coz of apple's great software optimization, buttery smooth, no jitters on the screen, won't feel like a 60 hz panel. Now the notch, yes it will be bothering a little bit but its got its own functions, face unlock and stuff (works great in all environmental conditions)after a little while you get adjusted and it got its own magic functions like when when the phone rings and you go close to it, it detects your presence and lowers the vol level.
5) Performance: Most powerful processor in the world.
6) Battery:- With light usage will easily go for 2 days and with heavy 1 day. Remember to follow a charging pattern and it will give a solid battery exp.
7) Speakers: Very loud with a small thump

Cons:
1) To keep photos and stuff you need to buy storage. 5 GB by default but that's nothing. Download google photos as an alternate sol. if you don't wanna buy storage.
2) File management system sucks, android is much better.
3) It has dolby atmos but for that you need a subscription to Apple music.
4) Does not have a telephoto cam, which I think is a must at this price point.
5) Somehow I am not getting 4g+ on my airtel, don't know why but in my android phone always used to get that.
6) No USB C
7) Siri is dumb AF
8) Apple maps are not good, so download Google maps.
9) Google keypad is much better than apple's.
10) Notification panel and those small things like typing in the notification panel and other things that you can do in android is much much better than apple.
11) As of now no haptic feedback while typing maybe coming on IOS 16

Note:- Apple ecosystem still exploring that part but whenever you click any pic it automatically gets updated and I can see it in my Macbook also.

Overall I would say if you are planning to buy a phone for responsiveness and does the everyday stuff without any hanging problems and stuff then buy it, and also if you are planning to keep it for a long time, then I think its a good investment for the future. Its got Great resale value.

Hope this helps in making your decision easier.

Update after 2 weeks of usage:

All the above points remains the same, but I did check out the ecosystem and the experience has been amazing.
1) I can receive and make phone calls (cellular calls) from my macbook, and the call quality is also good.So basically you can keep your phone in some other section of the house and you are working with your macbook somewhere else and if some call comes you can receive that on your macbook. PS:- your phone and macbook should be connected to a similar network, i.e wi-fi.
2) Airplay- Just from the lock screen itself i can play any video and also listen to music from my phone. So basically you can watch youtube amazon prime videos(app not in the macbook but present on phone) and other stuff and also listen to music, and the switch of devices is also seamless. So someone in my house can use my macbook to watch movies on amazon prime(playing from my phone) and I can browse linkedin or FB from my iphone."
,Amazon helped me again,"I was dying to buy this at an affordable rate and amazon made it happen, the packaging was nice and the product is in amazing condition"
debarghyo chaudhuri,iPhone 13,"Awesome product to use, camera quality, iOS operations are butter smooth, nice to use and handle the mobile."
