reviewer_name,review_title,review
Ahmad,Wonderful design and love the matte finish,Although I would love a glossy side like the Pros but still it’s amazing.
Navaneen,Overhyped I would say,"Initially happy on starting that I finally owned iphone that too latest model. I know price to feature ratio is low, but still chose this as every one said there will be no lag in playing bgmi or pubg. But in reality, there are frame drops even on basic settings. Probably optimization issue but still, we paid hefty price.
New update:
Bought honor 90(12gb ram, 512gb memory) for my dad at 22k and it is faaar superior to this, be it camera, performance, screen, Ram management or storage. It's curved screen with higher level of brightness and smoothness kicks the iphone out. Only plus is iphones dual speakers. Don't purchase blindly. Mainly if you are some one coming from Android. You have to pay hefty for supported gadgets too. Think thrice before purchase."
,received as committed,"A product worth its price.
Quality delivery ensured by Amazon adhering to the committed timelines.
Thank you Amazon Team !"
Amitendra Singh,Babu,All are good But mobile is heating when we are giving charging
Babu Vandana,A good phone.,"I liked this iphone 15 plus very much, huge battery backup, nice camera setup. Colour is just bluish white. If anyone specifically go for blue then this colour is not for you..!!"
Amandeep Singh,Camera,Quality brilliant
shaik rafi,Heating issue,Everything is Perfect except one Heating issue.
Kumar Nitya,Really nice phone works fast and ios is great,"The build quality the software the speed the cameras the battery life it’s all great, I’d post pics of the phone but I can’t coz I’m taking photo with it but it’s about this big in my hand"
,Great technology,"An absolute delight to have this phone. This is my first I phone and it has broken all my previous assumptions of having a costly iPhone ( I thought it is not worth spending so much money on phone).
Great experience till now very smooth and sharp phone and technology."
Joshua vincent,It was good,It was good
Placeholder,Fine,"Play Video
Fine sett"
Pavithiran,WORTHIT,...
Taring Tam,Battery Backup not as expected,Battery consumption is good when like watching movies. But Battery drops significantly while using like Facebook/Insta/Youtube.
Saicharan,Iphone is iphone,Dont worry about the market talks about the 15 since 6s iam using iphone i liked it iam passionate for iphones
T W,Awesome 👍,Big screen and good camera. What more is required
KNM REDDY,Phone Hanging and Heating problem,With in 10 days after buying.. the phone was hangout during calls and Heating problem was also there…
Placeholder,Nice look,Performance
Shivam,Good phone,It is a good phone
Sharafudheen,Outstanding camera clarity… battery heating while charging between 20%-70%,Outstanding camera clarity… battery heating while charging between 20%-70%
gopal sinha,Excellent,Really good product by Apple
Dipayan Singha Roy,Amazing ❤️‍🔥 Best Buy of 2023,"It's Fantastic. Amazing Battery Backup, Best for Videography and Photography. Amazing Software Experience. Overall it's the best till now."
Jitu,Bohot garm hota he mobile,"Over hiting problem update ke baadh bhi solve nahi huaa costumer care wale bol rhe hai agale updat me sahi hoga, dekhte hai kyaa hota hai🥺"
Rahul Das,best phone among 15 models,best phone among 15 models
Nitin Saxena,Killer,Just Amazing..!
Alok,protrait 2x zooming,
,Value for money,Writing this review after 45 days. iPhone 15 plus is value for money phone. Working perfectly fine without any issues. Initially it had some hitting issue but it was resolved after iOS update.
Amazon Customer,"Canera quality is very poor , especially front camera","1. Phone is fast .. display is superb .
And phone is easy to use as well.
2. Camera is disappointing, in the same condition phone camera is giving different results may some software enhancement. If you try to zoom the picture would become too grinned.
3. While charging it is heating (OS updated)
4. Stand by is goofy, sometimes working sometimes not.

Update 07 Nov 23:
1. Phone is randomly heating and only getting cooled down when switch off the data.
2. Battery is superb lasting nearly 2 days.
3. The speakers totally amazied me. Sound quality is suoerb. I don't know how they managed it but I am so impressed."
Abhishek,Very much excited to join apple family,Unboxing experience was Ossum
CHANDAN.G,Just like a wow no compere anything,I'm very happy iphone 15 plus 🥰 camera is a good battery backup most good gaming very smooth 😘
Khokan,Good phone,"Never used apple before but experienced friends iPhone before
Uneasy at first if you are moving from android to apple
Lagging features than what android offers
Quality much much better than android
Fast
Smooth
Camera features are awesome
Customisable and perfect
Best phone so far obviously
Battery is perfect
Original phone
Checked everywhere was reluctant to buy from this seller
Because he delivered some fake s22 ultras to buyers but this iPhone is 100 original"
Hitesh,Awesome,I was just sifted from android to IOS and just learning but it is awesoms experiance
,Perfect for work and fun,I was initially a bit worried about the form factor because of the size but the device is the perfect size for both work and entertainment. Apple never disappoints you.
Subhamoy Goswami,the Battery Queen with the best pink shade!,"Got it at MRP but it’s fully worth it. Firstly, the screen size is really good for videos, etc. and the Battery!! It’s currently the best among all the iPhones till date so if you’re a heavy phone user you’ll find this perfect! The new upgraded cameras along with the dynamic island makes it feel super premium, more like a Pro than a base iPhone. Amazing experience! And there isn’t any problems like heating issues and isn’t made of titanium so I won’t worry too much about shattering the back glass."
kurohh,Best non-pro iPhone,Everything is absolutely great about this phone.
,I am so happy,Great indian festival days I bought apple 15 awesome products and future and I am very thankful to Amazon
Arun,Just for Show off in Indian market,"Iphone in indian market is a closed box. Just for status quo, it offers nothing. I had to sell it off at loss and bought samsung. No customizations, no true caller, all it offers is security but at what cost ? ? After using it for 10 days i felt i have traversed back in time to year 2000 - you will have to pay for everything, even for a simple ringtone. If you have been android user from long time, i would suggest never switch to ios, you will hate it after all phone is our daily companion these days."
SHANKAR O,Top quality product.,Everything about the phone is good. No problem of overheating. Go for it.
Saurabh Pandey,Value for money,The build quality is too good as well as It's too lighter then previous models and easy to use
ABHISHEK MEHROTRA,Awesome,"iPhone 15 plus is slightly different from 14 . 15 have back camera of 48 Mp .
Battery life is good .
Sound quality is awesome."
Burman Nayak,FAST AND LONGLASTING BATTERY,A usual faster than previous versions. 48 MP camera redefines the pictures.
