reviewer_name,review_title,review
Placeholder,Nice,Nice
Umer Shaikh,Good,Good and delivered before time as well
aravindkumar,what for every penny. 🤝,what for every penny. 🤝
Lovepreet singh,I got in very good price on amazon.,
,"Plus sized iPhone , not for all","The phone is a standard iPhone blown up to the pro max proportion. While tech reviewers might consider this phone a failure , for those who need a good battery and a large screen will love this.

In the us as price difference between this and pro max is 200 , people will scale up and get that. However in India the price difference between this a pro max can get you an iPhone 12/13 itself. So it works best for the price.

89999 is expensive but I picked it up in the sale for 71 with some more cash back thrown in. Now the value promise is damn enticing.

As it uses the 13pro’s A15 processor and 2 back cameras from the 13pro , it’s no slouch. In the battery department as it’s a shameful 60hz display that it has to power , it lasts long. The lack of pro-motion display on a phone at this price point is a disgrace when even phones at half the price come with super amoled 120hz displays

That aside , as I use it exclusively for work I am happy with it. I take all my WebEx meetings from here and slack and outlook at refreshed fanatically when I’m on the move. I can read all the documents and not worry about eye strain.

I am not the best judge for camera as I use this only to capture moments rather than insta pics etc. but it takes decent photos. Post processing may not be for all.

Summarizing , it’s a good phone for a slightly inflated price point. It does a damn good job in being a phone that lasts long.

Update : after using it extensively for 2 weeks i charge it once in about 30-40 hours and this is not an exaggeration. I charge before i go to sleep and it lasts me the whole next day night + till the day after till noon or 2pm. This has been consistent behaviour with about 4-5 hours of screen on time."
Dwarka Chary,Thanks to amazon,"Happy with my phone, delivery safe, original phone, good price, thanks to amazon"
Amazon Customer,Awesome,"Writing this after 7 months, go for it"
Dinesh Kumar,Ok,Ok good
,Very good,Everything is too good.
Venkatesh K,Goood,Goood
ARAVINDAN N,iPhone is iPhone,What expected received and price better in Amazon
Rahul Arora,Very lightweight and battery lasts long long time.,"Play Video
I am a Android user and just got my hands on iPhone just because of this Yellow dirty fellow color 💛
I just loved the color and also wanted a light weight phone and as a fan of a big phones. This was perfect I guess. Because of that Apple hype and iPhone selfies you know. Also, its a different color which is unusual. I have not completely shifted to iPhone as I have kept my Android phone as well which is OnePlus 7T Pro, so, as its name, that phone is also a pro one only, using it from last 4 years and it still works like a beast, no performance issues.

So, let me tell you what I found good in this phone and what isn't going well.

Pros:
• Very smooth screen and no performance issues.
• Lightweight and attractive.
• Battery lasts almost a day and half if you don't play games and use it normally.

Cons:
• It is very delicate, and I got a little scratch on the screen very first day, as it wasn't protected by a screen guard but I just sliped it in my pocked and it may got rubbed with jeans pocket button on anything but screen should not be this delicate, so always go for a screen protector as it isn't scratchless screen.
• Its a long long process to backup your iPhone if you have a windows PC. May be this is same with Mac, Idk but that's difficult.
• You can't use it without a case and sides are to be covered all the time as they attract scratchs and dents very easily.
So, in built quality I must say, Apple should improve it."
,Fantastic phone,Original I phone
Hardik Kumar Rawal,Iphone 14 plus,
,Apple operating system so primitive..,"I don’t know why Apple phones are a craze..Notifications panel is a khichadi no organisation of messages like android.Phone app is so old ..no gallery and file manager integration
call drops are frequent.if u use camera for long or heavy use it heats pretty well as well as on charging.
Only battery back up is great along with video recording.Android is so advanced in most aspects.Truecaller doesn’t work have to pick all calls. wi if ko settings so jakar he off kar sakte ho..Spending so much money on it is waste.."
Nani,Good,Good
,Value King,"This review is not for those who want to switch from the immediate last gen iphones( 12,13).
If you are on an older iPhone , this phone will be a significant upgrade. Display, camera, battery, in all aspects.
If you are switching from android to iOS after 3-4 years or for the first time, this device will give you all you need without spending over a lac for the pro features which you may or may not need.
Camera - 8/10
Display - 10/10
Battery - 9/10
Audio output is excellent, plus the voice isolation in the mic is a godsend
A couple of things need to be said though.
At this price point, apple should not have skipped the 90hz refresh rate for this big a screen. This device has a 60hz refresh rate, which isn’t bad, per we. But if you’re coming from higher refresh rates, you will notice the difference. For example I am coming from the one plus 7pro which had 90hz. So I can tell the difference while scrolling and gaming. But should not be a deal breaker. Eyes get used to it in a day.
And dont fret too much about the display island, which isn’t available for this model.
Also the 20w adapter(not included), takes about 1 hour to an hour and 15 minutes to fully charge the phone.
P.S. If you can spend, go for the pro max. Just for the telephoto lens, macro mode, dynamic island and stainless steel frame which does not scratch as easily as aluminium on the iPhone 14/14 plus."
Seelu,Good Phone,Very good phone
KOUSAR CONSTRUCTIONS,Premium gadgets,Excellent Phone
Gyanesh Goutam,iPhone 14 Plus review,It such a nice phone I am using that phone since las one month and battery backup is such better that other android phones and graphics and video quality is much better such nice phone in 70 k …no compare with any other phone
Harika rapol,Apple is apple,Good
Amazon Customer,Iphone 14plus,Front Camera very poor
Aditya Pathania,Good buy,Good buy
A. K,Original product,"Amazing experience.. delivered on time very next day I ordered.. original product..
Thankyou Amazon."
,Overhyped Useless Phone,"iPhone is an apt case of marketting on hype when fools are full around. I shifted from Android to this phone and I am just regretting my choice of having an iPhone. I have data extensive job where I need to share data seamlessly from my phone and need to do back also.
My Google One drive has stopped working on iPhone as from iPhone you can't use google drive backup to backup your phone data. So you need to buy iCloud. Ok I bought that too with Rs 200 PM for it, and yet I can't use it. Because with my email ID somewhere someone has mapped his phone number, and my email ID icloud does not take. Though all notifications of my iphone is coming on my same email ID which I access everyday!
So next was to map my phone number as apple ID. That I did. But using my phone as apple ID I cant log to icloud from anywhere else except my phone! You can't transfer your files using bluetooth to you PC because MC BC iPhone does not allow Bluetooth file transfer but only fancy Air*FcUking*Drop which again works only on Apple devices only...so you buy your laptop pad etc Apply only!
So you come to USB tethering to transfer the files...and here too, you feel suffocated as iPhone does not show your phone drive on any system except apple...so you can't transfer files even using USB tethering except useless photos and videos!
I strictly suggest you all to avoid taking iPhone and better stick to Android. After using android, you feel suffocated using this useless garbage called iPhone. Its just hype. Even data security is hype and useless. No one is better than Google drive in having secure backup of your every file and accessible everywhere. And iPhone stands nowhere near it. It is just monopolizing garbage trap to which any sensible person would not fall into. My sense gad gone for toss."
BlueBrain,I phone,It's awesome
Nishanth,Original,Great product and long life battery value for money 💰
Sameer,Don’t bey,"Not good phone hanging issu.over Hiting .Microphone properly not working. Overall android good.
Bey Oneplus 11r.nothing 2"
Placeholder,Best Display & Battery,"I was looking for larger display and long battery backup. Its perfect match i found #14+
Best smart phone i bought ever"
Amazon Customer,Perfect phone when switching from android,"Post 2 week review:
I have just switched from android to iPhone. I didn’t before as I was used to large screen android phones and the normal iPhone was too small for me, also the Pro Max was too expensive and I really wasn’t interested in the camera too much. So when the iPhone plus came around I realised it was the perfect phone for me.
Even though they keep saying it’s camera, chipset etc ..is not as good as the PRO models, so far I haven’t seen anywhere it’s lacking. But for someone who’s into photography maybe there’ll be a difference, however for the average user this phone is more than adequate. For this price I think this is the best deal!
It does take a while to get used to ios coming from android, but it’s nothing overwhelming, besides there are enough YouTube videos to guide you!
All in all I highly recommend this phone for those looking for a premium experience without any high end insane specs. And buy atleast 256 gb.. trust me..!"
Pjharii,"Except heating, everything else is good","Phone is very much heating even in AC rooms, especially during changing and under direct Sun light. Even iOS will stop charging automatically saying “The phone is heat and will resume charging after phone coming back to normal temperature”

Used multiple iPhone models before but Didn’t faced this much heat from Apple. Haven’t expected this from iPhone."
Varun Bharadwaj,Battery Life - OMG. ‘Nuff said,"I mainly starting looking for the phone with the best battery life. I’m getting over 2.5 days…yes DAYS..of usage. Dang! That’s the best battery life I’ve seen in any phone I’ve used so far.
The 60hz display doesn’t matter. It’s ultra smooth anyway. Most iPhones are.
The screen is great. Big, punchy. The software is stable. The Face ID is super helpful to not have to type in passwords systemwide.
I have to get used to the added heft though. I come from a Pixel 4a, which was a petite 5.8incher in a plastic shell.
The one downside to buying this phone is it’s lock-in with magsafe. Now I have to specifically purchase cases, car mounts, chargers etc that cater to it. None of my existing modes are compatible..including the cable. Lightning. Damn it, Apple!
All of these extras are easily going to pinch your pocket.. deeply..on top of the premium paid in purchasing an iPhone in India in the first place."
Sharran,BEAST OF A PHONE !!,"So I'm an android user for 15 years posting this review after one week of usage

Pros
1. Security - without your permission no app can track you
2. Camera - the quality and features and detailing is amazing. U can shoot a cinema with this beast !
3. Battery - huge battery that lasts easily one full day despite heavy usage
4. Fast and sleek - 0 lag experienced
5. Looks - I bought red and it's a killer
6. Display - big screen 6.7 and nothing to complaint at all
7. Features - it even tells u how long u slept last night 😂 lots of options available under "" health "" that android can only dream of

Cons
1. iOS is not as easy/simple as android without the BACK button
2. It is expensive
As u can see the cons are literally nothing if u want a solid all-round mobile phone for the next 3-4 years atleast.. iPhone 14+ is amazing ❤️"
,"A decent iPhone, worth the price","Very satisfied with this product, happy not to spend an extra 30-35K on the pro/pro max models. The biggest pluses are the screen size, above average battery backup, and the lightness of weight. Feels premium, and the 60 Hz refresh rate isn't a dampener once you get used to using the phone. If your requirement isn't shooting movies and all, the camera quality is pretty good. Overall, the best buy in the iphone 14 series."
Mohammad Abdullah Khan,Nice product,I phone 14 plus you are the best product
Inayat hussain,-,-
Raviraj,Worse camer system,"The images clicked through from camera does not looks up to the mark and picture comes like a 15k phone .
I really disappointed by the worest camera system of 14 plus model."
kuldeep singh,It was a gift,The product is good but the camera quality goes down after slight usage
Mani Sai Harsha sree Degala,IOS is always outstanding!,Easily processes all my tasks well I’m Loving it !!
Ayushman Panda,Not True value,"Ok. Not true value, for the product"
