reviewer_name,review_title,review
Kindle Customerz,Great Product & great service,"I have been an amazon customer last several years and this is my first review here. I must say that the Screen protector I received from OpenTech is outstanding in quality. I just installed it today so I cannot make any comment on the durability yet until I use it for a few months at least. But I can certainly vouch that you get the feeling of a premium product by it's look, design and comfort in using it on your iPhone screen. I can't thank you enough for their outstanding customer service. I got a wrong product delivered on Sunday and immediately sent a note to the OpenTech customer care team. To my surprise, I got a call on Sunday night itself and I was promised that I will receive a call from customer care next day by 2pm. As promised I received a call on Monday by 2 Pm and the customer care team helped me to place a new request without any extra cost. The new order got delivered yesterday. Thank you OpenTech"
Musaddiq Ali,"As expected, the tempered glass was good for my iPhone 6S","Everything was fine, but the manufacturer should also include an instruction guide for the people who install the tempered glass themselves for the first time, because for me, even though I have installed tempered glass before myself a couple of times, I had no clue what was the use of the Guide Stickers. So for that, I had to watch a YouTube video. Also, if possible, the thin glass or the plastic sheet attached with the tempered glass (which is to be removed before applying) should have cutouts in the home button area as well as the earpiece area at the top, so that the user can see and align the tempered glass before sticking the guide stickers. Or, maybe if no cutouts, then just avoid the graphics (maybe minimal graphics) on that plastic sheet and keep it transparent, that will also do. Thanks."
vikas kumar,"Excellent product, and even better customer service.","Very good product. Was extremely easy to apply and looks very sturdy. Excellent finishing.5 start rating.
I'd also give 5 stars for customer service.i had accidently ordered a front screen only Protector, whereas i wanted an edge to edge one. The product was not returnable, so i mailed their customer care. I got a reply within 30 minutes! Next day i was given a call and assured that they will refund my amount if i placed an order for an edge to edge(which is anyway what i wanted)- they didn't even ask for return of the earlier product. This is an example of excellent customer service where they are looking out for customer interest first. And this is what is needed in Indian startups.Way to go."
Amit Nikam,This is my second purchase and the product is awesome!,"- Came well packaged
- Installation process was printed on the box and was easy to follow
- Best part is, you just place the cover on the screen and put a finger in the middle and the adhesive spreads and sticks itself to the entire screen gradually.

Edit: 22Dec2021
My son threw the phone and this screenguard took a hit. It saved my phone's screen without a single scratch on it. Thanks!

Would 100% recommend this product."
,this just saved my phone screen dropping on speeding highway!,i would recommend this 100% this company makes awesome screen protectors! my iphone 6s tumbled down for pocket today morning from speeding bike on road early morning. i had to search my phone for 30min along road to find broken screen.. cars just passed on the phone. to my surpise only screen protector was broken to pieces but there is not a single scratch on phone!!! i ordered another one now! ill buy two more just in case this company stops selling damn these are amazing!
yashwanth patta,Easy to install and most importantly easy to correct,"Adhesion is good. Exact fit to 6s. I applied the tempered glass with misalignment and incorrectly a couple of times but there were no issues in removing the glass immediately off the screen and realigning properly. Touch screen feels smooth

The steps and guide were missing in my package but I was able to reference on amazon luckily."
,Excellent packing and excellent product,"Their packing is very good as the screen guard is a delicate product. Their gesture and thanking the customer for purchasing their product is very good.
The product quality is very good. The instructions are clear that makes the installation easy.
Thank You OpenTech."
Placeholder,Worth it,"Product good. Have jus installed it yesterday. So functionality wise will update as I use it. Installation was pretty easy. Packing was excellent and classy. Liked the made in India part. Felt good that something nice and prime was our making. Overall good but will update on usage. Thank you
Update
I chipped the screen and the customer care for back to me very promptly and replaced screen plus sending a spare. Absolutely amazed at their dedication and service.
Update. Received the screen guard. It’s superb."
Manoj Ganji,Amazing customer service,Such an awesome customer service. Itz been 3 months i had been using it and accidentally broke it on a fall! Since they are already known for the customer service.. juz contacted them and i am kinda amazed by the response. Their mail response was so fast and soon connected on call nd in a week i got these two new screen protectors for just 99. I would blindly go for it next time nd confidently suggest to friends!
Amazon Customer,Best Product. You can go for it.,"1. Package is Good & Delivered on Time.
2. Cleaning materials inside the pack, do the job perfectly.
3. Curved Glass display exactly matching with the Mobile screen and display area.
4. Home screen buttons, camera notch are perfectly cut.
5. Sticking of glue done automatically without any bubbles, applied very soft.
6. Display is very crystal clear, no difference in touch sensitivity.

Overall, its a very good product.

One Remark:
Applying the glass on the screen was somewhat tricky. If they find any good solution for applying the glass, would value addition."
D. Dhiwakar,"Easy to use, very good quality","This is my second purchase as the first one was damaged when I dropped my phone.
I looked for this product and purchased it as this is very easy to install and kept my iPhone screen well protected.
Will definitely recommend this product, even a first time user can use it with ease and costs less than half as they would charge in a shop."
Suhana pandey,"Amazing product, durable and easy to install","It was perfect. I want to mention that I didn’t get the dry tissue mentioned but it was fine; had some at home plus the cloth did the job.
Pls check your phone’s back cover before purchasing and don’t get it if you have a big back cover/ phone case"
Syed,It is an awesome product i have seen so far with my 15 years of iphone experience,It is an awesome product i have seen so far with my 15 years of iphone experience
Shaik h.,Excellent Quality,"I went to offline store asked him for iPhone 6s tampered glass. He charged 799/- for a Chinese product as per MRP. However this product I have ordered infront of that guy at 399/- + its an amazon choice product. So no doubt about it’s quality and timely delivery. I have ordered and here we go. Overall I can give 5 stars for speed delivery, quality and design. Now my phone looking beautiful than before. Thanks Amazon. Thanks open tech."
,Good Product,"This is a good product and they need to adjust little bit home button round to get exactly iphone 6.
But it is ok, so I gave 4 star."
Shaji,Quality product,"So far the best screen guard I have used. It was very easy to fix, and good result (touch and response). Just a word of caution, try to fix this indoors and ensure that your fan is not on. Wipe the surface really clean before you apply the guard.

For product it is 5/5 rating.
For amazon delivery 3/5 (Prompt on delivery, but too much wastage on packing. If this continues, Amazon should think for an option to take back the packaging to reuse)"
Sudeep,Don’t buy as it is not worth for Rs350,"I am writing this review after 2 months of use.
The screen guard was broken within first 15 days from corners.
The service of this guard is similar to Rs50 screen which I installed from local shop.
I thought this would be a perfect screen guard for my iPhone since it is of Rs350.

Usually I do not write review but this one made me to do so…
It’s a big no if you are planning to buy"
,Fantastic Product for iPhone 6!!!,The whole package is done with great care and passion..proud of an Indian Company delivering such high standards!!The Glass is edge to edge for my iPhone 6 and fits perfectly to the T!!!. This is my third purchase from OpenTech ( earlier it was for a Samsung M21 and One Plus 5T in family )and extremely delighted with the service and quality of the product ...that too at a Great Price !!
Placeholder,Product is overpriced for its quality,This product is overpriced with the box packaging. Same product without box package available for 150 in the market. Tempered glass is not that much sturdy..
Ravi Krishnan,Excellent product,"Adhesive in GuideSticker was not good enough to hold the glass while removing the screenguard. Other than this, everything else is perfect. The product has professional packaging. The guard just glued to the screen and worth the money."
Vivek Chandrasekaran,awed by the product..first time felt that screen guard was so easy to install without bubbles...,awed by the product..first time felt that screen guard was so easy to install without bubbles...become a fan of opentech ..i am going to order all my futureb screen guards from you opentech
mayumi fukawa,Excellent service,"I purchased OpenTech tempered glass screen, was satisfied for all for the quality itself,description and well packing.

After 6weeks, I recognized that the glass screen has cracks without falling down or impact, so I just contacted with the service center where gave me an excellent support.

Thank you for your professional service, I definitely will come back for shopping again!"
Madhuri Reddy,Good product.,It was easy to install and fits the screen completely.
Vivek Gupta,Excellent product,"The product was excellent and it fits right onto your iPhone you wouldn’t notice that that there is a tempered glass on your phone.

Their after sales service is also excellent.
My phone fell down and the glass broke these guys replaced it with zero cost.

Highly recommend to buy."
Senthil kumar,"perfect fit, easy to install","excellent product, the product, packaging, and ease of installation quality"
Ravi Biradar,Best Screen guard,"The Quality of the screen guard is the best in the market with the price given.
Good Adhesive, Good Quality & Clean screen. Packing was awesome and the delivery was smooth"
Rahul Kumar,Product review,"Today I received the product and used in phone. Overall I found satisfactory in terms of packaging, quality of product & other cleaning items which included with this item. We really feel happy to buy this one"
Rajan,Make in 🇮🇳,"Good product and very good response from the support team for the warranty claim, i appreciate the team for their work and most importantly they are promoting make in India initiative in a productive manner."
,Amazing product. Easy to install and Product exceed expectations,"I never had good experience with online screen protector purchase.

This vendor is completely different in all aspects in product delivery, product packaging and good part is clear information with installation kit for screen protector installation.

I never feel like you guys are startup while using screen protector product. But then I found one of your pamphlet inside package.

Keep it up good work guys. 5 stars for this product."
Sudhir Parab,Worth the buy!,"Such an amazing product!
Loved the cards present in the package...it really meant they value customer satisfaction.
Just did the process....the glass was awesome..no damages...jus a 3-4 pockets of air bubbles around the corner....which is totally okay as it is my first time doing it by myself.
Hope it is durable during time...and I'll make sure to update the status later!"
Sayan,Outstanding Quality,"Using the product for 3 weeks. Amazing performance. in between this time i dropped my phone three times. mostly from my work table to ground. Even it fell on road from my pocket while riding a bike (although not a very high speed). No shattering, not even got a visible scratch. Great product. Although high price still it justifies its price"
rapchick,Super product,The product was awesome quality it was fixed properly this brand is far more better than some expensive brands you can buy this product without any hesitation.
Vijayalakshmi,Excellent product close your eyes and go for it,Excellent self kit. Worth the price and quality. But must check the tempered while receiving itself it consists of lot of dust particles which is hard for me to undust it.
,A quality and stylish product,Well packed. One of the good quality screen guard I have ever bought. Happy purchase. Keep up the good work Open tech team.
Joy ratchal,More than expectations,I am satisfied with the product. Touch screen is like silky smooth. Doesn’t spot finger-print or oily-spot onto it. OpenTech is really good.
Sumit Das,"Screen quality is not good, cracked within 10 days","Quality of screen is not expected level, its got cracked in 10 days, guarantee of screen is for 3 months,it is under guarantee period now and should be replaced by saler..photo of cracked screen uploaded."
Ashok Wankhede,Great quality,"Phone display looks so good. Covers the entire phone screen and has good installation. It glued to my phone in the first go without having to push the bubbles, bubbles hardly formed and went away on its own in seconds."
,NOT easy to apply,"It is not easy to apply it! Yes, the manufacturer gives each and every step to apply it but if you are not good at this please do not give a try!"
Bipasha Mistry,Certainly give it a try!,The effort they put in manufacturing this is commendable at just 139 INR. The white screen protector Looks good! Both the texture and the touch are of good quality. Should see how long this lasts! But appreciate the efforts put by OpenTech.
Meenakshi Gupta,Quite good screen protector,"Using it for 3 days, its very nice. It fits well at the Edges and also it is like feather touch. The glass Looks quite sturdy. Overall i am satisfied. Will give more feedback after using for few months"
