reviewer_name,review_title,review
Abhi Singh,not any finger-print scanner present,it is really good
John Yesu,Backlit,"I get it Today... EVERYTHING OK
BUT
There is no backlit keyboard
It's just scam or what ?"
Placeholder,ITS IDEAPAD 1 NOT IDEAPAD 3 AND NO BACKLIGHT FOR KEYBOARD,Not that satisfied with the product. The laptop seems good and as promised it has MS office available with license but there's no backlight keyboard and the warranty is only for 9 months which is kinda frustrating
Jayesh Bhoir,"Screen not colourful, even colourful images looking very dull","Screen not colourful, even colourful images looking"
Stanzin Nurboo,No backlit keyboard as mentioned,"I mainly ordered this laptop for backlit keyboard that is clearly mentioned, but I didn't got any backlit keyboard.
And my laptop shows ideapad 1, but what I ordered was ideapad 3, which is a scam in the name, so yeah a bad experience from the seller and Amazon for the negligence of mistake in the name (the 16 gb varient is mentioned ideapad 1 whereas 8gb varient is mentioned as ideapad 3...👎"
vineet kumar,Worth buying,"Value for money.
There is no lan connector port.
Else it's good laptop"
Austin,Display not satisfactory but rest are great! G,Great design and fast charging is awesome but screen display is not satisfactory
Prime enterprise,great laptop but with a few downsides,"charger is too delicate. I will post again if I get a replacement. If not then the pin has 4mm outer diameter and 1.7mm inner diameter. Just get an off market one from Artis at 60% of price.

8gb is expandable to only 12GB and that too after throwing away existing 4 GB Ram

I thought 8GB will not run out of memory but with 20 odd tabs on 2 different browzers, one excel and a few windows explorer, I do get the message to restart my browzer because of memory shortage."
Teja,Satisfied 🧡,"After 5 days of review
I bought this one from Amazon great
Indian festival..
At this price range(43990) its good choice to buy.
Due to the AMD ryzen 5000series 5500u variant (which is equal to i5 intel) u will get smooth performance and good battery performance u will get minimum 7 hrs for normal usage and all if u work heavily then u will get 5hrs atleast.... It will charge quickly...
not recommended this one for gaming may be u will feel lag.
Screen visibility and display quality is good because it provides anti-glare display. so, u didn't get any reflection while using.
Trackpad is little bit hard to operate.
Keyboard is good and it provides backlit while use on night times.
It will come with ms office and alexa inbuilt
Build quality is quite good not better.
Overall its worth to buy at this price range
Thank you Amazon and Lenovo."
,Good,Good
Placeholder,Go for it,Built quality not up to the mark and sound quality is very poor 😭 even connected to the speakers
Adarsh,Good product,"I am writing this review after one month of usage, at first i got the laptop with some warranty issue so i replaced it and after 10 to 15 days my touchpad was not responding in between and it's used to gets stuck so i called Lenovo customer care and till one week they were updating my driver's and then at last reinstalling windows also didn't solve the issue so now they are replacing the toucpad, hope so it will solve the issue.And regarding screen quality it's really not good but for normal users it does the job , please carefully see the upgradability ,for ram it is only 12gb which is quite less , as 16gb normally all laptop's offers. Battery backup is good. Please check each and every thing within 7 day's as you can get replacement or return within that period bcoz it's better than replacing parts in new laptops. Performance is good."
Brinder singh,Good in the range but not the best,"Firstly , I would like to talk about the screen quality which is below average, I again and again have to set laptop's screen to view , it's viewing angle are the worst as it is not ips display screen quality is not so good .... charging is fast ⏩
How much u can expect from this laptop
Then I would talk about gaming experience which is also not good as it is not a gaming laptop and fps drop drastically which irritates me and heat like hell sometimes while playing normal games too
You can go for it if you buy It for study
At last battery backup is not so good gives 4 hrs of average battery life
Performance wise it is not bad as it is powered with and ryzen 5 , so this was my review and I would say that this laptop will not disappoint u at all"
,Gaming,It's not for gaming. But u can some cup based game(valorant) with low settings. But always use on power supply never use it on battery. Because it will drop performance. Except for this it's is a good laptop for it's price point. It's come with 8gb ram which is good for normal uses. But if u use heavy software (like nox ) it's ram consumption will go to 96%.
Dip Biswas,Recieved a damaged product later got replacement,I bought this in 42990. In this budget it is difficult to get Ryzen 5 processor. When i recieved this product and open it i got a damaged product and the seal was already open. Dont recieve your product if you receive a seal teared product. But later after i continuously contacted with amazon qnd brand. They replaced my product. Over all Laptop is good. Sound and screen could be better. Special screen quality is bad id say. In this budget Rest all is fine.
muqtadir,Sound quality too worst,What I observe in two days that Sound quality is worst. Not light weight. Not worth of money. Battery backup is also worst
,Good buy at this price but not for gamers..u can undoubtedly go with this laptop (students),"Camera quality is poor
Sound is good
AMD processor is fast
Three modes are there - battery saver , best performance and thermal cooling (Fn+Q)
Battery backup is ok not for gaming
Backlit keyboard -2 level of brightness
When u open the lid the system will power on, u need not to on the power button
Display is good with good brightness
Many shortcut keys are there at the top of the keyboard
Something the keyboard is not working, I don't know the reason..but try to remove the usb pin plugged in if any
Correct buy at this price 44k"
Ankit,Met expectations,"An awesome purchase for this price. If your ideal work is studying, coding, you can certainly go for it. One thing was a little disappointing that it's written 8 gigs of ram, but you get usable around only 6 and rest is allocated for graphics. I don't do any gaming so don't have much idea about gaming performance.
I sometimes have some issues of stuck on loading on booting up. That's it. Is it recommended if your budget fits in this price? Yes."
VINITH,Good Product,Product is good 👍 and aesthetic. Value for money.
,"Worst laaptop ever, just now i found out it uses a TN display.","The specifications are set to fool you, nothing works as expected and display is very very poor.

I have wasted my money. I ask lenovo to stop fooling people."
OBAID RAZA,Good in this price range,"Screen brightness not good , fast battery drain, a bit slow."
Elstin,Heating,When we are using continuously it was heating more...
NANAJI DODLA,Good laptop for students and Home,Good laptop
Honest review,Average laptop with average built quality and decent performance,"Good for work and personal use. Built quality would have been better. Artic grey colour is very good which makes the laptop look premium.
Screen with less than HD quality and could have been better.
Got good exchange price for my old lenovo Intel i3 laptop and hence went ahead with this. Would recommend Dell laptops if given a choice between lenovo ones vs other."
Huthik,Not worthy Display,Display viewing angles are very bad.
Karthik,No backlit keyboard,"Even though the title says it has backlit keyboard, I tried everything and found out it doesn't have it, but every other specs is as it was mentioned, but a bit disappointed that it doesn't contain that they claim to be."
Placeholder,No backlit,"Display is awful, no backlit.......totally dissatisfied. Moreover the specification video is of ideapad 3...wow well done Amazon"
Yashank Sakhardande,always want to upgrad but at a my budget,"I loved the product. Although touchscreen is not available for this buy, which i had in product that i had in the past. I get a windows 11, t6 core cpu and alexa, cortana built in for Rs.50,000."
SB,"Build quality is Good, Display is good at this price,","I'm using this for office purpose and and keypad is good battery okay i have not played yet but soon i will edit game review but this is not for gaming only normal gaming can be tolerated by this laptop.
EDIT after playing gta v and velorant I can say it can be good for these types of games for Normal and few hours gaming.But not a gaming laptop Still doesn't seem any issues."
,Awesome product from lenovo,"This model is very fast to operate due to SSD hdd and DDR4 RAM. Though, I observed freezing issues while booting windows 11. I had to take a back and format the laptop which was hectic process to go through.
It's been almost 1 year and product is working fine. Yes battery discharges quickly which is big drawback."
Raghvendra singh,Ek dum bakwas hai Bhai men eleke galti kar di bhai,"Warnty se pehle hi do khrab ho chuka h
Koi part bhi nahi milta h"
NixxVixx,Don't Buy because of screen quality,"I bought this Laptop for my Dad as he wanted to do some normal office work, not some heavy apps or so. In this Budget, the laptop seemed good with Rhyzen 5. Hence we bought it.
The Laptop got delivered to my Father's place hence I could not check it asap. After 1 Month, my Father came to visit me and I noticed the screen. LENOVO GUYS, this quality of screen is not expected even in a Cheap mobile phone now a days and you are proudly selling this Laptop with such a bad screen quality?? I understand this Laptop is cheap but it is not worth this screen. when you say FHD, it should be clear FHD. The screen gas whitish tone and makes it hard for reading. My Dad had no experience with Laptops and Since its one month now, I am stuck with this.. Lenovo, Kindly provide support to upgrade screen. my request."
Talib,Its a good laptop in this price range,Its a good laptop in this price range. But I'm not satisfy with the screen quality. But overall its good... And if you have some extra money then buy graphics card version.
Naveen Rajput,Backlit keyboard,"I purchased this laptop because see thier features but reality there is no backlit keyboard, no finger print lock and no 2 year warranty. I really very disappointed given wrong information by seller."
Saikiran J,Satisfied with the performance,"A very good laptop for the money. Snapy in everyday tasks and heavy computing tasks as well. Could give ~90 fps in e sports titles. The only bad thing is the horrible display. Sitting even slightly closer ( average distance on desk ) will make either of corner looks dark because of very poor viewing angles. The only saving grace is reasonable contrast. I use the laptop mostly with external display. Without an external monitor it's hard to use: sit close and end up with one half of screen looking dark or sit far and look at the tiny 15"" display unable to make out any details."
SHEIK DAWOOD SAIT,It is Good Laptop,"It is good, After using it for 1 week I find its very good for daily tasks and coding but you will get average experience with gaming"
Amareswar Sahoo,Worth of buying after sometime used different different problem.,"Anti glare Display is very very bad. and battery backup I am not satisfied. Over heating issue after normal used. Not expected medium or hard working.
I am using 3 months trackpad loosing problem."
,Backlit keyboard,There is no backlit given in my laptop it's a scam
Keyboard,Built Quality,Buit Quality is not good .....
Wasim Anwar,Automatic wifi will disconnect many times,Poor quality and slow valuem
