reviewer_name,review_title,review
Davydovich Sergei,Nice tab. Average processor. Best for reading and watching video.,"The screen is bright enough - 400 nits.
Very loud speakers.
You can find on the photo how is text are looking.
If you need only for reading books and watching video - i not see a reasons to pay more for another models, only if you have not needed extra money.
4k video playing very nice.
Nice software. All Google services like Classroom working very nice without errors as on Xiaomi

CONS
- A little heavy. I had an iPad 6th gen and was lighter in weight.
- the processor would like to be faster. It's not slow, but I would like it to work faster.

I wanted to buy Xiaomi mipad 5 or Samsung S6 lite.
But as a result, I bought this tablet, because I don't see the point of paying more money if the tablet is needed only for reading books and YouTube."
,Camera is 👎🏼,It’s fine but both cameras are not even average.
Placeholder,Samsung A8 4 Gb 64GB tab.,"As the tab is from Samsung stable, it ca be relied upon though it is made in China. Display is good, battery quality is satisfactory. Touch screen operation appears to be very good just like feather touch. It did not hang yet since purchase a few days ago. But, to be frank, what it lags is its camera quality. Though the daylight picture gives more or less satisfaction but not all ones specifically its front camera pics. Had the camera quality been a bit upgraded, it would have been a good tab in the mid range. As to its looks, the tab is sleek & stylish. Delivery was as per schedule as committed by Amazon. The seller Apario is also trustworthy. Overall, the deal makes me happy if not happier. All the best!"
,5 w charger received in box it's very bad.,"Esse acha agr charger dete hi nhi or todi price km kr dete to vhi acha tha ..5 w se 2-3 ghante lg jate hai charge krne me hai
Jha Aaj kl phone 30 mint me. charge ho jate vhi ye unse 6 x jyada time le rha hai.very bad baki tab sandar hai.
Mene ye 18000 me liye hai and display ek dm jhkas hai eski mja aa jayega. Bs charger alg se Lena pdega"
Kuldeep Choudhary,Good tablet looks great with games and video,screen resolution and graphic quality in games looks great
Johnny James,Best,Nice product
Desi chhora,Amazing,Good product
Dudekula Khasim,Not great but good,"Works smoothly. Cameras are crappy, just 5/8 MP without flash so horrible picture quality. Actual storage is much lesser not 64 GB as claimed. Charger stopped working after 3 days. Video quality looks dull even at 1080p. Great for reading purposes and casual web surfing"
RM,No thanks,No thanks
Tarekh Kureshi,Versatile,Overall a good buy
Soumen Kumar Mundul,Perfect for the price range. NO Second Thoughts....,"Okay, this was a risky purchase since it used a Tiger T618 SOC. So, i was a little hesitant for its performance.

So here is a long-term use review (2 months)

Major Streaming
-------------------
Netflix - Works with Full HD
Prime Video - Works With Full HD
HotStar - Works with Full HD

The Basics
------------
Display Colors - Amazing for the price range. Samsung doesn't disappoint you.
SD Card: 512 GB Work Flawless
Charging: It Does Support Fast Charging, BUT it doesn't give you fast charger in the box. so, you will need to buy a fast charger yourself. Else it will take forever to charge it.
WiFi: WIFI5 - 433 Mbps.
Screen: TFT, not Amoled.
Sound: Very Loud and Crispy
Audio Out: 3.5 mm Jack
Speakers: 4 ( 2 Left + 2 Right)
Camera: Decent enough to take a picture of a document. Don't expect miracles from it.
At the time of this review. It Didn't get Android 13 Upgrade. However, its scheduled for it."
Placeholder,Good,Good
