reviewer_name,review_title,review
Placeholder,Better and Original,"I would recommend buying this over the cheap copies, got the original stuff, works as expected. Buy only if necessary and many more other products are available but it’s quality is way better than Bose, H&K, Beats, etc. I have used them all so I know it."
Kartikay,Warranty,"Everything was good. The product is original the quality is good. But the warranty is not for 1 year. Amazon and the seller has mentioned it is for 1 year. But the product i have received today on 18th January,2024 is only covered till October 2024. I have received a 3 year old device. I am not sure what can be done next"
Vivekk,Best product,"Though higher price in market compared to other competitors product, it’s worth it.
My previous cheaper products stayed alive only for year or so. It was bit of hectic to spend 2k to 3k every year.
Apple has given the best alternative. One time purchase, but it’s the best. It’s already a year, it looks very new."
Karthik,"Great earphones, definitely not value for money like every other apple product","If you are considering buying it get it wrapped or apply any laminate as it get scratched very easily mine already had minor scratches, even with scratches it’s worse, so don’t do that mistake"
,ANC Like no other,No words to express Apple Airpods. Simply breathtaking ANC. You get what you pay for. No exceptions.
Hardik Dalia,Best in class,"Balanced sound, comfortable fit and U1 chips in left/right earbuds plus case which makes it unique"
Mrinal Pradhan,Expensive but best,I have no word for this amazing product ☺️
Piyush kumar,This is not the one with the USB C port for charging and has the older lightning port.,"When I came across this steal deal on amazon, I thought it was a great deal. However, everything comes with a catch, the AirPods were the older version with the lightning port and not a USB C port. I felt cheated but decided to keep the AirPods as I was travelling and the return would have been problematic."
,Quality is nice,Everything works so nice ANC is mind blowing and transparency mode is works nice really worth is product.
Anuj Srivastava,Best,Best
NAAZ PARVEEN,Best,Best
shivanka,Great Product,"Airpods is excellent. With fantastic noise cancellation and spatial feature. But i do face fitment issues with the buds, it pops right out of my ear and i had to buy a rubber string to keep it from falling. Otherwise, a good buy"
Ansh,It’s original. It’s resounding. It’s magnanimous. It’s EXPENSIVE! 😅,People who say it’s not much different from AirPods Pro 1 are the same ones who say FIAT is as good as Merc. Yes you’ve it all in the first one but the a smal step is a giant leap and it’s for you to try and no words can put across the difference in a more subtle way than actually trying it. Some things are worth experiencing to know the difference
Anku,Product is good,Sound & feature are good
Lalla Shenoy,Nice packaging,"I’ve always wanted to buy apple airpods gen 2pro
And i got amazing deal in amazon
Originally this airpods price is around ₹26,999
But i got this in only 18,999
And i think thats a good offer I’ve gotten!
Thanks🙂"
Arjun,Avoid! If looking for a USB C port,"This one comes with a lightening port, while on the Apple website it comes with a USB C charging port. Hence, it is cheaper on Amazon as it is outdated."
Suraj P.,Good integration to ios,"Impressed with integration with the iPhone, reading out messaged and etc.. The sound quality is good but anc noise cancellation is OKAY. My previous Jabra was better"
,THIS IS NOT TYPE C,"Don’t get confused thinking this is 2nd gen AirPods pro with type C connectivity. This is lightning cable connectivity and hence the price. Apart from that the product is great. Adaptive transparency, conversation awareness is a game changer on a daily basis.

They could have worked on the dust proof side of things better. You could easily find dust after cleaning the case regularly."
Alex Joseph,Good,Good
Roshan,Good EarPod,"All good about this AirPod , but price is a bit high ."
Jabberwocky,Genuine Product!,"With the SBI Card discount, this was almost ₹7000 cheaper than at Maple. After losing 1 AirPod piece, I bought this with a lot of trepidation because it looked too good to be true. But to my relief, it’s a genuine generation 2 recognised by my iPhone with warranty confirmation and of course everything works perfectly! It’s an AirPod!!"
Nishant Beriwal,Simply Best,"A week’s battery back up basis an hour plus usage daily.
Ultimate sound quality, bass is good and noise cancellation is superb.
Pairs with two iPhones at the same time. Fits in ear perfectly.
Seamless experience"
Rohan Pradhan,Way too overpriced,"The ANC is amazing and features integrated with iOS are nice. The sound is mediocre at best. No way these earphones should cost more than 5k. Buy it if you need good ANC, if you want good sound, look for something else."
,Apple product,If you have apple devices need to have an earbud just go for it.
Tanmoy k.,Received Genuine and Awesome product,"Its been 20 days i am using Apple AirPods pro2 really enjoying this product, seamlessly compatible with Phone and Computer, using it for Music / Office Teams /Zoom calls and working fine.
I also checked the authenticity of product in Apple care and found it genuine.
Thanks Amazon for keeping up the trust with great 29% discount."
Prathap,Thik h,But noise cancellation not good
pukhraj,Amazing,After seeing so many negative reviews on Google about this seller i was bit confused but getting them on cheap price i took the risk today i got my original airpods pro 2 generation with warranty n everything they send me in shoe box first impression was like i m ded now 😂😂 but then I opened it got the airpods inside the shoe box 📦 second generation pro airpods are much much better than first one definitely recommend go get them 😍
Safir hussain,ok but not great,features are good but when i received it some features was not working then i had to visit the service centre than dont know what they did and it was working but now facing one more problem that is its alarming automatic any time while it is not in use even.
,Apple AirPods Pro 2 (Lightning Connector),The AirPods is superb. I brought it during the Amazon Great Indian Festival event and trust me the product is top-notch. If you are looking to buy an Apple AirPods then absolutely go for it. The product is 100% original and genuine. It comes with a 1 year warranty. Great product. Superb.
shoeab ahmad,Great sound quality. Worth to pay the price.,"Very amazed by the active noise cancellation of this airpods. Amazing sound quality, very punchy base & balance sound quality. Decent battery life."
Supritha rao,The price is more but worth buying it,It’s been 4 months have been the best AirPods so far and the noise cancellation is best which is in no other brand I have experienced
N K Ajmera,Product,Value for money
B Srilakshmi,Lovely product,"As always - no need to describe.
Apple is always ahead in tech. Awesome noise cancellation, and very good build quality"
Ajit s.,Genuine,"Unmatchable, ultimate product 👌"
Ashmak Malale,Nice product,The airpods were original and in perfect condition
Vishal kale,Not working,"Charging issue
Refund case......
No response EMI no claim
I'm so sorry 😔"
,absolute product ✔️,Very Nice product
Akhil,Why does it show warranty till 19-Oct if I bought them on 17-Jan. Should be 12 months,"It’s a new purchase. Why is it showing warranty till 19-October if I received delivery on 17-Jan and the product is billed on 16-Jan. it should be 12 months.
Is it a used product!"
Rakesh Bawa,Received without lanyard,Value for money but did not receive lanyard as mentioned in the description.
,Good Worth for money and easy to install,Good Worth for money and easy to install
